1375179643,worker_39,worker_1,1.19798
1375179643,worker_24,worker_1,0.987111
1375179644,worker_3,worker_1,2.63674
1375179644,worker_30,worker_1,1.34192
1375179645,worker_24,worker_1,0.985299
1375179645,worker_24,worker_1,0.984926
1375179647,worker_24,worker_1,0.984814
1375179648,worker_24,worker_1,0.983928
1375179648,worker_24,worker_1,0.983928
1375179649,worker_39,worker_1,1.19316
1375179650,worker_3,worker_1,2.63113
1375179651,worker_39,worker_1,1.19158
1375179652,worker_39,worker_1,1.19158
1375179653,worker_3,worker_1,2.62719
1375179653,worker_24,worker_1,0.982356
1375179654,worker_24,worker_1,0.982279
1375179655,worker_24,worker_1,0.981976
1375179655,worker_24,worker_1,0.981976
1375179656,worker_24,worker_1,0.981976
1375179656,worker_30,worker_1,1.33877
1375179656,worker_24,worker_1,0.981976
1375179659,worker_24,worker_1,0.981284
1375179659,worker_39,worker_1,1.19022
1375179660,worker_24,worker_1,0.981284
1375179660,worker_39,worker_1,1.19022
1375179661,worker_3,worker_1,2.6038
1375179661,worker_24,worker_1,0.981264
1375179662,worker_24,worker_1,0.981264
1375179662,worker_39,worker_1,1.18992
1375179663,worker_24,worker_1,0.981041
1375179663,worker_30,worker_1,1.33732
1375179663,worker_24,worker_1,0.981041
1375179664,worker_39,worker_1,1.18955
1375179666,worker_39,worker_1,1.18955
1375179667,worker_24,worker_1,0.980419
1375179669,worker_24,worker_1,0.980259
1375179669,worker_30,worker_1,1.33633
1375179669,worker_24,worker_1,0.980259
1375179671,worker_24,worker_1,0.980259
1375179671,worker_39,worker_1,1.18908
1375179672,worker_24,worker_1,0.980103
1375179673,worker_24,worker_1,0.980103
1375179674,worker_24,worker_1,0.980103
1375179675,worker_39,worker_1,1.18908
1375179676,worker_3,worker_1,2.58917
1375179678,worker_24,worker_1,0.980103
1375179680,worker_24,worker_1,0.980103
1375179681,worker_24,worker_1,0.980064
1375179681,worker_39,worker_1,1.18908
1375179681,worker_24,worker_1,0.980003
1375179682,worker_39,worker_1,1.18908
1375179682,worker_39,worker_1,1.18908
1375179682,worker_24,worker_1,0.980003
1375179683,worker_39,worker_1,1.18908
1375179685,worker_24,worker_1,0.980003
1375179686,worker_39,worker_1,1.18908
1375179686,worker_24,worker_1,0.980003
1375179686,worker_24,worker_1,0.980003
1375179688,worker_24,worker_1,0.980003
1375179689,worker_3,worker_1,2.58274
1375179690,worker_24,worker_1,0.980003
1375179690,worker_3,worker_1,2.58266
1375179691,worker_24,worker_1,0.980003
1375179692,worker_24,worker_1,0.980003
1375179692,worker_24,worker_1,0.980003
1375179693,worker_3,worker_1,2.58261
1375179694,worker_39,worker_1,1.18908
1375179694,worker_24,worker_1,0.979997
1375179695,worker_39,worker_1,1.18908
1375179696,worker_30,worker_1,1.3362
1375179696,worker_24,worker_1,0.979997
1375179697,worker_24,worker_1,0.979997
1375179698,worker_24,worker_1,0.979997
1375179699,worker_39,worker_1,1.18908
1375179700,worker_30,worker_1,1.3362
1375179701,worker_24,worker_1,0.979997
1375179701,worker_30,worker_1,1.3362
1375179702,worker_39,worker_1,1.18908
1375179702,worker_30,worker_1,1.3362
1375179703,worker_3,worker_1,2.58218
1375179704,worker_3,worker_1,2.58218
1375179704,worker_30,worker_1,1.3362
1375179705,worker_3,worker_1,2.58217
1375179706,worker_24,worker_1,0.979997
1375179707,worker_3,worker_1,2.58217
1375179708,worker_24,worker_1,0.979997
1375179709,worker_24,worker_1,0.979997
1375179709,worker_30,worker_1,1.3362
1375179710,worker_24,worker_1,0.979997
1375179710,worker_30,worker_1,1.3362
1375179710,worker_3,worker_1,2.58217
1375179711,worker_24,worker_1,0.979997
1375179712,worker_39,worker_1,1.18908
1375179713,worker_24,worker_1,0.979997
1375179714,worker_24,worker_1,0.979997
1375179714,worker_30,worker_1,1.3362
1375179714,worker_39,worker_1,1.18908
1375179714,worker_24,worker_1,0.979997
1375179715,worker_30,worker_1,1.3362
1375179715,worker_24,worker_1,0.979997
1375179715,worker_39,worker_1,1.18908
1375179716,worker_39,worker_1,1.18908
1375179717,worker_3,worker_1,2.58217
1375179718,worker_24,worker_1,0.979997
1375179718,worker_39,worker_1,1.18908
1375179719,worker_3,worker_1,2.58217
1375179719,worker_24,worker_1,0.979997
1375179720,worker_30,worker_1,1.3362
1375179722,worker_39,worker_1,1.18908
1375179722,worker_3,worker_1,2.58217
1375179723,worker_24,worker_1,0.979997
1375179724,worker_3,worker_1,2.58217
1375179725,worker_24,worker_1,0.979997
1375179726,worker_3,worker_1,2.58217
1375179727,worker_39,worker_1,1.18908
1375179727,worker_24,worker_1,0.979997
1375179727,worker_39,worker_1,1.18908
1375179727,worker_24,worker_1,0.979997
1375179728,worker_24,worker_1,0.979997
1375179730,worker_24,worker_1,0.979997
1375179730,worker_39,worker_1,1.18908
1375179730,worker_24,worker_1,0.979997
1375179735,worker_3,worker_1,2.58217
1375179735,worker_39,worker_1,1.18908
1375179736,worker_39,worker_1,1.18908
1375179739,worker_24,worker_1,0.979997
1375179740,worker_39,worker_1,1.18908
1375179741,worker_39,worker_1,1.18908
1375179741,worker_24,worker_1,0.979997
1375179743,worker_3,worker_1,2.58217
1375179743,worker_24,worker_1,0.979997
1375179744,worker_30,worker_1,1.3362
1375179746,worker_39,worker_1,1.18908
1375179746,worker_30,worker_1,1.3362
1375179746,worker_3,worker_1,2.58217
1375179747,worker_39,worker_1,1.18908
1375179747,worker_39,worker_1,1.18908
1375179748,worker_39,worker_1,1.18908
1375179750,worker_39,worker_1,1.18908
1375179750,worker_24,worker_1,0.979997
1375179751,worker_24,worker_1,0.979997
1375179752,worker_24,worker_1,0.979997
1375179754,worker_30,worker_1,1.3362
1375179754,worker_24,worker_1,0.979997
1375179754,worker_3,worker_1,2.58217
1375179755,worker_39,worker_1,1.18908
1375179755,worker_30,worker_1,1.3362
1375179755,worker_24,worker_1,0.979997
1375179755,worker_39,worker_1,1.18908
1375179756,worker_3,worker_1,2.58217
1375179758,worker_24,worker_1,0.979997
1375179758,worker_3,worker_1,2.58217
1375179758,worker_24,worker_1,0.979997
1375179759,worker_30,worker_1,1.3362
1375179759,worker_24,worker_1,0.979997
1375179760,worker_24,worker_1,0.979997
1375179761,worker_24,worker_1,0.979997
1375179762,worker_24,worker_1,0.979997
1375179762,worker_39,worker_1,1.18908
1375179762,worker_30,worker_1,1.3362
1375179763,worker_24,worker_1,0.979997
1375179763,worker_39,worker_1,1.18908
1375179764,worker_24,worker_1,0.979997
1375179764,worker_3,worker_1,2.58217
1375179765,worker_39,worker_1,1.18908
1375179766,worker_30,worker_1,1.3362
1375179766,worker_30,worker_1,1.3362
1375179768,worker_39,worker_1,1.18908
1375179769,worker_3,worker_1,2.58217
1375179769,worker_24,worker_1,0.979997
1375179770,worker_39,worker_1,1.18908
1375179770,worker_24,worker_1,0.979997
1375179771,worker_30,worker_1,1.3362
1375179772,worker_3,worker_1,2.58217
1375179773,worker_39,worker_1,1.18908
1375179773,worker_30,worker_1,1.3362
1375179774,worker_24,worker_1,0.979997
1375179775,worker_30,worker_1,1.3362
1375179775,worker_39,worker_1,1.18908
1375179775,worker_24,worker_1,0.979997
1375179776,worker_3,worker_1,2.58217
1375179776,worker_39,worker_1,1.18908
1375179778,worker_3,worker_1,2.58217
1375179778,worker_24,worker_1,0.979997
1375179779,worker_24,worker_1,0.979997
1375179779,worker_30,worker_1,1.3362
1375179781,worker_24,worker_1,0.979997
1375179782,worker_24,worker_1,0.979997
1375179783,worker_30,worker_1,1.3362
1375179783,worker_39,worker_1,1.18908
1375179785,worker_30,worker_1,1.3362
1375179785,worker_39,worker_1,1.18908
1375179786,worker_39,worker_1,1.18908
1375179786,worker_3,worker_1,2.58217
1375179788,worker_24,worker_1,0.979997
1375179789,worker_3,worker_1,2.58217
1375179790,worker_24,worker_1,0.979997
1375179790,worker_39,worker_1,1.18908
1375179791,worker_3,worker_1,2.58217
1375179791,worker_24,worker_1,0.979997
1375179792,worker_3,worker_1,2.58217
1375179793,worker_30,worker_1,1.3362
1375179793,worker_24,worker_1,0.979997
1375179793,worker_24,worker_1,0.979997
1375179795,worker_24,worker_1,0.979997
1375179797,worker_24,worker_1,0.979997
1375179797,worker_24,worker_1,0.979997
1375179798,worker_39,worker_1,1.18908
1375179802,worker_39,worker_1,1.18908
1375179803,worker_24,worker_1,0.979997
1375179804,worker_3,worker_1,2.58217
1375179805,worker_24,worker_1,0.979997
1375179805,worker_3,worker_1,2.58217
1375179805,worker_24,worker_1,0.979997
1375179806,worker_24,worker_1,0.979997
1375179807,worker_39,worker_1,1.18908
1375179807,worker_24,worker_1,0.979997
1375179808,worker_30,worker_1,1.3362
1375179808,worker_3,worker_1,2.58217
1375179809,worker_3,worker_1,2.58217
1375179810,worker_24,worker_1,0.979997
1375179812,worker_3,worker_1,2.58217
1375179812,worker_30,worker_1,1.3362
1375179813,worker_3,worker_1,2.58217
1375179813,worker_39,worker_1,1.18908
1375179814,worker_24,worker_1,0.979997
1375179815,worker_24,worker_1,0.979997
1375179816,worker_30,worker_1,1.3362
1375179816,worker_3,worker_1,2.58217
1375179816,worker_39,worker_1,1.18908
1375179817,worker_24,worker_1,0.979997
1375179817,worker_30,worker_1,1.3362
1375179820,worker_39,worker_1,1.18908
1375179821,worker_3,worker_1,2.58217
1375179821,worker_3,worker_1,2.58217
1375179824,worker_24,worker_1,0.979997
1375179825,worker_39,worker_1,1.18908
1375179825,worker_24,worker_1,0.979997
1375179827,worker_24,worker_1,0.979997
1375179827,worker_39,worker_1,1.18908
1375179828,worker_39,worker_1,1.18908
1375179828,worker_30,worker_1,1.3362
1375179828,worker_24,worker_1,0.979997
1375179828,worker_3,worker_1,2.58217
1375179829,worker_24,worker_1,0.979997
1375179830,worker_24,worker_1,0.979997
1375179830,worker_24,worker_1,0.979997
1375179831,worker_30,worker_1,1.3362
1375179831,worker_24,worker_1,0.979997
1375179831,worker_30,worker_1,1.3362
1375179832,worker_24,worker_1,0.979997
1375179832,worker_39,worker_1,1.18908
1375179833,worker_3,worker_1,2.58217
1375179834,worker_24,worker_1,0.979997
1375179835,worker_24,worker_1,0.979997
1375179835,worker_3,worker_1,2.58217
1375179835,worker_24,worker_1,0.979997
1375179836,worker_24,worker_1,0.979997
1375179837,worker_30,worker_1,1.3362
1375179841,worker_24,worker_1,0.979997
1375179842,worker_24,worker_1,0.979997
1375179843,worker_30,worker_1,1.3362
1375179844,worker_3,worker_1,2.58217
1375179845,worker_24,worker_1,0.979997
1375179846,worker_24,worker_1,0.979997
1375179846,worker_39,worker_1,1.18908
1375179846,worker_24,worker_1,0.979997
1375179847,worker_3,worker_1,2.58217
1375179847,worker_24,worker_1,0.979997
1375179847,worker_39,worker_1,1.18908
1375179848,worker_3,worker_1,2.58217
1375179848,worker_24,worker_1,0.979997
1375179849,worker_30,worker_1,1.3362
1375179852,worker_39,worker_1,1.18908
1375179853,worker_39,worker_1,1.18908
1375179853,worker_24,worker_1,0.979997
1375179855,worker_3,worker_1,2.58217
1375179856,worker_39,worker_1,1.18908
1375179857,worker_39,worker_1,1.18908
1375179857,worker_3,worker_1,2.58217
1375179858,worker_24,worker_1,0.979997
1375179858,worker_3,worker_1,2.58217
1375179859,worker_24,worker_1,0.979997
1375179861,worker_24,worker_1,0.979997
1375179862,worker_24,worker_1,0.979997
1375179862,worker_24,worker_1,0.979997
1375179863,worker_39,worker_1,1.18908
1375179864,worker_39,worker_1,1.18908
1375179864,worker_24,worker_1,0.979997
1375179865,worker_3,worker_1,2.58217
1375179866,worker_24,worker_1,0.979997
1375179867,worker_39,worker_1,1.18908
1375179869,worker_30,worker_1,1.3362
1375179869,worker_24,worker_1,0.979997
1375179870,worker_24,worker_1,0.979997
1375179870,worker_24,worker_1,0.979997
1375179871,worker_30,worker_1,1.3362
1375179875,worker_3,worker_1,2.58217
1375179876,worker_3,worker_1,2.58217
1375179876,worker_45,worker_1,1.69131
1375179876,worker_24,worker_1,0.979997
1375179877,worker_45,worker_1,1.69131
1375179878,worker_39,worker_1,1.18908
1375179878,worker_45,worker_1,1.69131
1375179878,worker_24,worker_1,0.979997
1375179879,worker_45,worker_1,1.69131
1375179879,worker_24,worker_1,0.979997
1375179879,worker_30,worker_1,1.3362
1375179880,worker_30,worker_1,1.3362
1375179880,worker_45,worker_1,1.6029
1375179881,worker_3,worker_1,2.58217
1375179881,worker_24,worker_1,0.979997
1375179882,worker_24,worker_1,0.979997
1375179882,worker_45,worker_1,1.54574
1375179883,worker_24,worker_1,0.979997
1375179884,worker_24,worker_1,0.979997
1375179886,worker_30,worker_1,1.3362
1375179886,worker_24,worker_1,0.979997
1375179886,worker_45,worker_1,1.44526
1375179887,worker_45,worker_1,1.44526
1375179887,worker_45,worker_1,1.44526
1375179888,worker_45,worker_1,1.44526
1375179888,worker_3,worker_1,2.58217
1375179889,worker_45,worker_1,1.3801
1375179889,worker_24,worker_1,0.979997
1375179890,worker_87,worker_1,2.20583
1375179890,worker_26,worker_1,5.5867
1375179891,worker_39,worker_1,1.18908
1375179891,worker_97,worker_1,1.67457
1375179892,worker_97,worker_1,1.64019
1375179892,worker_24,worker_1,0.979997
1375179892,worker_45,worker_1,1.3801
1375179892,worker_26,worker_1,4.42056
1375179893,worker_45,worker_1,1.36805
1375179893,worker_26,worker_1,4.42056
1375179894,worker_30,worker_1,1.3362
1375179894,worker_45,worker_1,1.36805
1375179894,worker_26,worker_1,4.42056
1375179894,worker_97,worker_1,1.55386
1375179894,worker_24,worker_1,0.979997
1375179895,worker_97,worker_1,1.54385
1375179895,worker_24,worker_1,0.979997
1375179895,worker_3,worker_1,2.58217
1375179895,worker_97,worker_1,1.4795
1375179895,worker_30,worker_1,1.3362
1375179895,worker_24,worker_1,0.979997
1375179896,worker_97,worker_1,1.41395
1375179897,worker_93,worker_1,5.63335
1375179897,worker_26,worker_1,3.33501
1375179897,worker_97,worker_1,1.34201
1375179897,worker_3,worker_1,2.58217
1375179898,worker_26,worker_1,3.33501
1375179898,worker_24,worker_1,0.979997
1375179898,worker_30,worker_1,1.3362
1375179898,worker_97,worker_1,1.34201
1375179898,worker_39,worker_1,1.18908
1375179898,worker_93,worker_1,5.25297
1375179898,worker_45,worker_1,1.33305
1375179899,worker_24,worker_1,0.979997
1375179899,worker_93,worker_1,4.69374
1375179900,worker_39,worker_1,1.18908
1375179900,worker_97,worker_1,1.32336
1375179901,worker_97,worker_1,1.31864
1375179902,worker_24,worker_1,0.979997
1375179902,worker_97,worker_1,1.31209
1375179903,worker_97,worker_1,1.31209
1375179903,worker_26,worker_1,2.75112
1375179905,worker_87,worker_1,1.63834
1375179905,worker_39,worker_1,1.18908
1375179905,worker_93,worker_1,2.83838
1375179906,worker_39,worker_1,1.18908
1375179906,worker_93,worker_1,2.74644
1375179906,worker_45,worker_1,1.29135
1375179906,worker_24,worker_1,0.979997
1375179907,worker_45,worker_1,1.2861
1375179907,worker_97,worker_1,1.23313
1375179907,worker_26,worker_1,2.56074
1375179907,worker_93,worker_1,2.58297
1375179907,worker_87,worker_1,1.63071
1375179908,worker_97,worker_1,1.23313
1375179908,worker_87,worker_1,1.63071
1375179909,worker_30,worker_1,1.3362
1375179909,worker_24,worker_1,0.979997
1375179910,worker_24,worker_1,0.979997
1375179911,worker_87,worker_1,1.62883
1375179912,worker_39,worker_1,1.18908
1375179912,worker_24,worker_1,0.979997
1375179913,worker_87,worker_1,1.60267
1375179913,worker_26,worker_1,2.3772
1375179914,worker_24,worker_1,0.979997
1375179914,worker_93,worker_1,2.16279
1375179914,worker_26,worker_1,2.3772
1375179914,worker_97,worker_1,1.18666
1375179915,worker_93,worker_1,2.16279
1375179915,worker_87,worker_1,1.60083
1375179916,worker_30,worker_1,1.3362
1375179916,worker_24,worker_1,0.979997
1375179916,worker_39,worker_1,1.18908
1375179916,worker_39,worker_1,1.18908
1375179917,worker_97,worker_1,1.17306
1375179917,worker_93,worker_1,1.99421
1375179918,worker_39,worker_1,1.18908
1375179918,worker_87,worker_1,1.58707
1375179918,worker_45,worker_1,1.27097
1375179918,worker_3,worker_1,2.58217
1375179918,worker_39,worker_1,1.18908
1375179918,worker_87,worker_1,1.57947
1375179920,worker_3,worker_1,2.58217
1375179920,worker_93,worker_1,1.98758
1375179920,worker_87,worker_1,1.54709
1375179920,worker_87,worker_1,1.54709
1375179921,worker_24,worker_1,0.979997
1375179921,worker_87,worker_1,1.54709
1375179921,worker_26,worker_1,2.34716
1375179921,worker_30,worker_1,1.3362
1375179922,worker_93,worker_1,1.87379
1375179922,worker_39,worker_1,1.18908
1375179922,worker_97,worker_1,1.14736
1375179922,worker_26,worker_1,2.32679
1375179922,worker_87,worker_1,1.54709
1375179923,worker_93,worker_1,1.8506
1375179923,worker_26,worker_1,2.32679
1375179923,worker_87,worker_1,1.54709
1375179923,worker_93,worker_1,1.82671
1375179923,worker_3,worker_1,2.58217
1375179924,worker_45,worker_1,1.26332
1375179924,worker_26,worker_1,2.29674
1375179924,worker_24,worker_1,0.979997
1375179925,worker_87,worker_1,1.52677
1375179925,worker_39,worker_1,1.18908
1375179925,worker_93,worker_1,1.81776
1375179925,worker_24,worker_1,0.979997
1375179925,worker_26,worker_1,2.29674
1375179925,worker_30,worker_1,1.3362
1375179926,worker_97,worker_1,1.14381
1375179926,worker_87,worker_1,1.52677
1375179926,worker_30,worker_1,1.3362
1375179926,worker_26,worker_1,2.28859
1375179927,worker_26,worker_1,2.28859
1375179927,worker_87,worker_1,1.52677
1375179927,worker_93,worker_1,1.81776
1375179927,worker_24,worker_1,0.979997
1375179928,worker_93,worker_1,1.81776
1375179928,worker_39,worker_1,1.18908
1375179928,worker_93,worker_1,1.77591
1375179928,worker_24,worker_1,0.979997
1375179929,worker_45,worker_1,1.25942
1375179929,worker_97,worker_1,1.14121
1375179929,worker_26,worker_1,2.27481
1375179929,worker_93,worker_1,1.77591
1375179929,worker_97,worker_1,1.14016
1375179930,worker_93,worker_1,1.77591
1375179930,worker_26,worker_1,2.27481
1375179930,worker_97,worker_1,1.1396
1375179931,worker_97,worker_1,1.1396
1375179931,worker_87,worker_1,1.52642
1375179932,worker_26,worker_1,2.25003
1375179932,worker_93,worker_1,1.76883
1375179932,worker_87,worker_1,1.52642
1375179932,worker_45,worker_1,1.2561
1375179932,worker_30,worker_1,1.3362
1375179933,worker_45,worker_1,1.2561
1375179933,worker_30,worker_1,1.3362
1375179933,worker_45,worker_1,1.2561
1375179933,worker_87,worker_1,1.52642
1375179934,worker_24,worker_1,0.979997
1375179934,worker_93,worker_1,1.75315
1375179934,worker_97,worker_1,1.1314
1375179935,worker_30,worker_1,1.3362
1375179935,worker_24,worker_1,0.979997
1375179935,worker_93,worker_1,1.75315
1375179935,worker_93,worker_1,1.74259
1375179936,worker_26,worker_1,2.23389
1375179936,worker_93,worker_1,1.74259
1375179936,worker_93,worker_1,1.73892
1375179936,worker_26,worker_1,2.23389
1375179937,worker_45,worker_1,1.25485
1375179937,worker_93,worker_1,1.73892
1375179937,worker_39,worker_1,1.18908
1375179937,worker_97,worker_1,1.12501
1375179937,worker_87,worker_1,1.52642
1375179938,worker_26,worker_1,2.22718
1375179938,worker_39,worker_1,1.18908
1375179938,worker_97,worker_1,1.11829
1375179938,worker_24,worker_1,0.979997
1375179938,worker_87,worker_1,1.52642
1375179938,worker_93,worker_1,1.71208
1375179939,worker_30,worker_1,1.3362
1375179939,worker_24,worker_1,0.979997
1375179939,worker_93,worker_1,1.70365
1375179939,worker_45,worker_1,1.25416
1375179939,worker_93,worker_1,1.70365
1375179940,worker_97,worker_1,1.11476
1375179940,worker_26,worker_1,2.22262
1375179940,worker_97,worker_1,1.11476
1375179941,worker_93,worker_1,1.70365
1375179941,worker_93,worker_1,1.70365
1375179941,worker_97,worker_1,1.11476
1375179942,worker_26,worker_1,2.20376
1375179942,worker_97,worker_1,1.11476
1375179942,worker_45,worker_1,1.25326
1375179944,worker_97,worker_1,1.11476
1375179944,worker_30,worker_1,1.3362
1375179944,worker_26,worker_1,2.19652
1375179944,worker_39,worker_1,1.18908
1375179945,worker_3,worker_1,2.58217
1375179945,worker_26,worker_1,2.19272
1375179946,worker_87,worker_1,1.5175
1375179946,worker_97,worker_1,1.11272
1375179946,worker_97,worker_1,1.11272
1375179947,worker_26,worker_1,2.19272
1375179947,worker_24,worker_1,0.979997
1375179947,worker_93,worker_1,1.67464
1375179947,worker_97,worker_1,1.11272
1375179947,worker_26,worker_1,2.18843
1375179947,worker_3,worker_1,2.58217
1375179948,worker_87,worker_1,1.5175
1375179948,worker_26,worker_1,2.18167
1375179948,worker_93,worker_1,1.67464
1375179948,worker_26,worker_1,2.18167
1375179949,worker_97,worker_1,1.11224
1375179950,worker_39,worker_1,1.18908
1375179950,worker_97,worker_1,1.11224
1375179950,worker_45,worker_1,1.25211
1375179950,worker_26,worker_1,2.178
1375179950,worker_24,worker_1,0.979997
1375179950,worker_93,worker_1,1.67063
1375179951,worker_26,worker_1,2.178
1375179951,worker_93,worker_1,1.67063
1375179951,worker_87,worker_1,1.51266
1375179951,worker_26,worker_1,2.17486
1375179952,worker_45,worker_1,1.25211
1375179952,worker_26,worker_1,2.17486
1375179952,worker_93,worker_1,1.67063
1375179952,worker_87,worker_1,1.51106
1375179953,worker_93,worker_1,1.67063
1375179953,worker_45,worker_1,1.25202
1375179953,worker_87,worker_1,1.51106
1375179953,worker_30,worker_1,1.3362
1375179954,worker_26,worker_1,2.17155
1375179954,worker_93,worker_1,1.67063
1375179954,worker_97,worker_1,1.10954
1375179954,worker_93,worker_1,1.66824
1375179954,worker_87,worker_1,1.50549
1375179955,worker_26,worker_1,2.17155
1375179955,worker_97,worker_1,1.10831
1375179956,worker_87,worker_1,1.50549
1375179957,worker_26,worker_1,2.17071
1375179957,worker_97,worker_1,1.1074
1375179957,worker_45,worker_1,1.25178
1375179957,worker_93,worker_1,1.66426
1375179958,worker_30,worker_1,1.3362
1375179959,worker_97,worker_1,1.1074
1375179960,worker_24,worker_1,0.979997
1375179960,worker_97,worker_1,1.10595
1375179961,worker_87,worker_1,1.50549
1375179961,worker_26,worker_1,2.16839
1375179961,worker_39,worker_1,1.18908
1375179961,worker_97,worker_1,1.10595
1375179962,worker_87,worker_1,1.50549
1375179963,worker_97,worker_1,1.10531
1375179963,worker_26,worker_1,2.16839
1375179963,worker_39,worker_1,1.18908
1375179964,worker_26,worker_1,2.16839
1375179964,worker_93,worker_1,1.65737
1375179964,worker_97,worker_1,1.1053
1375179964,worker_45,worker_1,1.25178
1375179965,worker_93,worker_1,1.65737
1375179965,worker_26,worker_1,2.16793
1375179965,worker_87,worker_1,1.50362
1375179965,worker_93,worker_1,1.65737
1375179965,worker_39,worker_1,1.18908
1375179966,worker_97,worker_1,1.10476
1375179967,worker_97,worker_1,1.10476
1375179967,worker_93,worker_1,1.65646
1375179967,worker_39,worker_1,1.18908
1375179967,worker_97,worker_1,1.10476
1375179967,worker_45,worker_1,1.25178
1375179967,worker_87,worker_1,1.50362
1375179968,worker_26,worker_1,2.16702
1375179968,worker_93,worker_1,1.65646
1375179969,worker_87,worker_1,1.50323
1375179969,worker_97,worker_1,1.10464
1375179969,worker_87,worker_1,1.50323
1375179969,worker_3,worker_1,2.58217
1375179970,worker_87,worker_1,1.50323
1375179970,worker_97,worker_1,1.10422
1375179970,worker_3,worker_1,2.58217
1375179971,worker_39,worker_1,1.18908
1375179971,worker_97,worker_1,1.10422
1375179971,worker_45,worker_1,1.25177
1375179971,worker_87,worker_1,1.50253
1375179971,worker_39,worker_1,1.18908
1375179971,worker_24,worker_1,0.979997
1375179971,worker_45,worker_1,1.25177
1375179972,worker_97,worker_1,1.10417
1375179972,worker_30,worker_1,1.3362
1375179972,worker_87,worker_1,1.50212
1375179972,worker_97,worker_1,1.10414
1375179972,worker_24,worker_1,0.979997
1375179973,worker_30,worker_1,1.3362
1375179973,worker_3,worker_1,2.58217
1375179974,worker_93,worker_1,1.65356
1375179974,worker_24,worker_1,0.979997
1375179976,worker_87,worker_1,1.5019
1375179976,worker_93,worker_1,1.65356
1375179976,worker_26,worker_1,2.1656
1375179976,worker_45,worker_1,1.25177
1375179976,worker_93,worker_1,1.65356
1375179977,worker_87,worker_1,1.5008
1375179977,worker_93,worker_1,1.65356
1375179977,worker_26,worker_1,2.1656
1375179977,worker_97,worker_1,1.10387
1375179978,worker_39,worker_1,1.18908
1375179978,worker_26,worker_1,2.16552
1375179978,worker_97,worker_1,1.10387
1375179978,worker_30,worker_1,1.3362
1375179978,worker_24,worker_1,0.979997
1375179978,worker_39,worker_1,1.18908
1375179978,worker_87,worker_1,1.50039
