1372776875,2931,2937,1247.791016
1372776906,2931,2937,1225.885498
1372777036,2931,2940,1186.469604
1372777594,2931,2939,1159.158203
1372777647,2931,2936,1148.792847
1372777893,2931,2942,1148.792847
1372778042,2931,2939,1138.221802
1372778235,2931,2937,1136.042725
1372778595,2931,2943,1124.076538
1372778832,2931,2944,1117.390015
1372779075,2931,2930,1117.390015
1372779228,2931,2930,1117.390015
1372779380,2931,2934,1117.390015
1372779429,2931,2939,1117.390015
1372779477,2931,2935,1117.390015
1372779723,2931,2939,1104.000000
1372779774,2931,2938,1104.000000
1372780302,2931,2935,1104.000000
1372780745,2931,2942,1104.000000
1372780888,2931,2937,1104.000000
1372780935,2931,2939,1104.000000
1372781026,2931,2941,1097.699951
1372781174,2931,2935,1097.699951
1372781273,2931,2944,1097.699951
1372781322,2931,2932,1097.699951
1372781696,2931,2942,1097.699951
1372781747,2931,2939,1097.699951
1372781908,2931,2938,1097.699951
1372782290,2931,2940,1097.699951
1372782444,2931,2943,1097.699951
1372782627,2931,2934,1097.699951
1372782939,2931,2933,1097.699951
1372783165,2931,2933,1097.699951
1372783313,2931,2937,1097.699951
1372783585,2931,2933,1097.699951
1372788014,2931,2937,1097.699951
1372788153,2931,2934,1097.699951
1372788250,2931,2939,1097.699951
1372788530,2931,2941,1097.699951
1372788618,2931,2932,1097.699951
1372788664,2931,2933,1097.699951
1372788707,2931,2936,1097.699951
1372799030,2931,2941,1097.699951
1372799124,2931,2940,1097.699951
1372799173,2931,2942,1097.699951
1372799268,2931,2937,1097.699951
1372799505,2931,2932,1097.699951
1372799598,2931,2941,1097.699951
1372799981,2931,2935,1097.699951
1372800127,2931,2941,1097.699951
1372800216,2931,2938,1097.699951
1372800351,2931,2932,1097.699951
1372800632,2931,2942,1097.699951
1372800680,2931,2944,1097.699951
1372800727,2931,2940,1097.699951
1372800930,2931,2944,1097.699951
1372801071,2931,2934,1097.699951
1372801214,2931,2938,1097.699951
1372801260,2931,2936,1097.699951
1372801357,2931,2940,1097.699951
1372801697,2931,2943,1097.699951
1372801795,2931,2933,1097.380005
1372801893,2931,2937,1097.380005
1372801942,2931,2944,1097.380005
1372802042,2931,2940,1097.380005
1372802138,2931,2939,1097.380005
